,text,set_name,level,script_calc_level,script_calc_level_int,level_difference
2249,"Theresa May made one thing perfectly clear during this year's Conservative party conference: Brexit means Brexit. The Tory leader said controlling immigration and withdrawing from the jurisdiction of the European court of justice would be her priorities during European Union (EU) exit.
There are concerns about the impact of Brexit on Scotland. An economics think tank has warned that the Scottish economy would suffer a severe shock if the UK has a ""hard Brexit"", losing up to 80,000 jobs and seeing wages fall by £2,000 a head per year.
However, May says she aims to improve UK workers' rights. She described the Brexit vote as a ""quiet revolution"" in which ""millions of our fellow citizens stood up and said they were not prepared to be ignored anymore"".",politics & economy,4,Upper-Intermediate,3,-1
2252,"To enjoy Tallinn's public transport for free you must be registered as a resident, which means that the municipality gets a €1,000 share of your income tax every year, explains Dr Oded Cats, an expert who has conducted a year long study on the project. Since the scheme launched, an additional 25,000 people have registered in the city that previously had a population of 416,000, but this is where the tension lies. The more money for the city of Tallinn, the less there is for the places they leave behind, explains Cats. Allan Alakula, the official spokesperson for the project, admits boosting the popularity of the mayor's office was one of the key motivations for rolling out the project – but insists that it was primarily about easing the burden on people's wallets, and the city's roads.",politics & economy,4,Upper-Intermediate,3,-1
2255,"Every new or refurbished house in Europe will need to be equipped with an electric vehicle recharging point, under a draft EU directive expected to come into effect by 2019.
In a further boost to prospects for the electric car market in Europe, the regulations due to be published before the end of the year state that by 2023, 10% of parking spaces in new buildings in the EU zone will also need recharging facilities.The EU initiative is intended to lay the infrastructure for the sort of electric car boom envisaged by Norway and the Netherlands, which both plan to completely phase out vehicles with diesel engines by 2025. As well as extending the convenience of electric cars, the mushrooming number of recharge stations would allow vehicles to feed their electricity back into the grid.",politics & economy,4,Upper-Intermediate,3,-1
2259,"Yahoo last year secretly built a custom software program to search all of its customers' incoming emails for specific information at the request of US intelligence officials, according to a report. The company complied with a classified US government directive, scanning hundreds of millions of Yahoo Mail accounts at the behest of the National Security Agency (NSA) or FBI, two former employees and a third person who knew about the program told Reuters.
It is not known what information intelligence officials were looking for, only that they wanted Yahoo to search for a set of characters.
""Yahoo is a law abiding company, and complies with the laws of the United States,"" the company said in a brief statement in response to Reuters questions about the demand. Yahoo declined any further comment.",politics & economy,4,Upper-Intermediate,3,-1
2261,"Last week the British central bank surprised markets by keeping interest rates on hold, rather than cutting them to a record low. But it also said most of its policymakers expected to approve a stimulus package at their meeting.",politics & economy,4,Intermediate,2,-2
2263,"Figures on Monday from accountants Deloitte showed four out of five chief financial officers of large British companies planned to reduce investment in the year ahead, and were at their most pessimistic since the 2008 financial crisis.",politics & economy,4,Intermediate,2,-2
2265,Britain's new finance minister Philip Hammond will this week face calls from anxious peers around the world to explain how his country can pull off a smooth exit from the European Union and minimize the damage to the fragile global economy.,politics & economy,4,Upper-Intermediate,3,-1
2267,"U.S. Treasury Secretary Jack Lew visited Britain twice last week, as the country changed prime ministers as well as finance ministers, to say a deal that tightly bound Britain and the EU was ""in the best interests of Europe, of the United States and the global economy.""",politics & economy,4,Upper-Intermediate,3,-1
2269,"Before attending the G20 meeting in Chengdu on Saturday and Sunday, Hammond is due to meet Chinese government officials in Beijing on Friday. Osborne prioritized Chinese investment, and Hammond is likely to stress that Britain is ""open for business.""",politics & economy,4,Upper-Intermediate,3,-1
2277,"Prime minister, David Cameron, told world leaders at a UN conference that it was ""the right thing to do"". However, others point to a less altruistic motive: by helping other countries develop, the UK can export more goods to those countries.",politics & economy,4,Upper-Intermediate,3,-1
2279,"The UK's financial position, regardless of the vote for Brexit, was screaming out for a devaluation. The current account deficit, a measure of our balance of payments with the rest of the world, was 5.9% in the second quarter of this year.",politics & economy,4,Upper-Intermediate,3,-1
2280,"Governments across the European Union are warning about the dangers of antibiotic prescriptions. They say that doctors are being ""too generous"" and are facing too much pressure from people who ask for them. The story of Charlotte Hays is a typical one. ""I'm a busy working mother,"" Hays explained. ""I know that antibiotics don't really work for coughs and colds, but that doesn't stop me from going to my local GP and asking for antibiotic treatments for minor infections,"" she added. ""I know about antibiotic resistance, but it's a bit like climate change: it's somebody else's problem"". Many GPs say that they often feel pressured into giving people antibiotics. ""Often people want them so that they can enjoy their wedding or holiday and get better soon,"" one GP explained.",health,4,Intermediate,2,-2
2282,"On average, a human being sighs every five minutes – sometimes from tiredness, sometimes from relief. However, experts at the University of California have now discovered that sighing has another, far more important function: it keeps us alive. Playing a key role in this are the pulmonary alveoli: up to 300 million of them are responsible for the gas exchange of oxygen for carbon dioxide. The problem is that, after a certain amount of time, they collapse in on each other and block the transfer. The only way to prevent death by suffocation is to sigh deeply, which pumps double the amount of air into the lungs as a normal breath. Consequently, the pulmonary alveoli expand again and can continue with their work.",health,4,Upper-Intermediate,3,-1
2284,"Ernest Brown is a unique doctor. Unlike most doctors, he does not work in a clinic or hospital. He works out of a black Toyota truck. Patients do not come to him. He comes to their houses. In 2008, Dr. Brown received his first phone call asking him to make a house call. Almost eight years later, this is the only method Dr. Brown uses. Dr. Brown refuses to work with any health insurance organization. He only requires patients to pay him when their health improves. He makes money from what he calls ""concierge services. ""Concierges from upscale hotels would contact him when hotel guests are feeling sick. Dr. Brown collects fees from these wealthy patients so he can provide free treatment to people who cannot afford it.",health,4,Elementary/Pre-Intermediate,1,-3
2285,"These days there are pills for just about everything. If you can't sleep, take a pill. If you're unhappy, take a pill. What about if you're overweight and you don't have time to exercise? A new fitness pill may soon be available. Scientists are developing a pill that provides the same benefits as exercise. According to a BBC report, the fitness pill will ""build muscle, increase strength, and even burn fat."" Would you take a pill if it meant you no longer needed to exercise? Researchers found that mice who took these pills could run long distances without previous training. There is evidence that humans will also be able to build muscles without exercising. Besides, the research suggests that those who exercise and take the fitness pill will be even stronger.",health,4,Intermediate,2,-2
2286,"Nobody likes doing the dishes, but it turns out that it might pay off in an unexpected way. According to a new study, washing dishes by hand instead of using a dishwasher might prevent the development of allergies. Researchers in Sweden surveyed the parents of 1,029 children ages 7 and 8. They discovered that children whose families hand-washed the dishes instead of using a machine were less likely to have allergies. Being exposed to germs, is good training for the immune system, says the lead author of the study, Dr. Bill Hesselmar of Queen Silvia Hospital in Sweden. ""You stimulate the immune system in various ways and it becomes tolerant."" This study shows that while using the dishwasher might be easier, the old-fashioned method of cleaning up could be better for your health.",health,4,Intermediate,2,-2
2287,"If you count the bones from the skull at the top of your body to the bones in your toes, you will find that you have 206 bones in your body. Bones protect your body. Your skull protects your brain. You have 12 pairs of ribs around the middle of your body to protect your heart, lungs, and other organs. Bones support the body and help us move. Hip bones and leg bones let us stand up. We can walk and sit up straight because we have bones. Inside some of the bones is a soft material called bone marrow. Blood cells are made here. Blood cells are needed for healthy blood. Bones also help us hear sounds. This is the job of the smallest bone in your body. It is called the stirrup bone. It is in your ear.",health,4,Upper-Intermediate,3,-1
2291,"Being frightened can be good for you. Fear makes your brain flood with healthy chemical substances that excite your mood and release feelings of great excitement. According to Dr. Margee Kerr, a sociologist who studies fear, this ""powerful chemical punch"" includes hormones that create feelings of happiness. There is also some evidence that being scared can help a person manage stressful situations. Things like giving a presentation in front of your class or performing in a school play can make us fearful and anxious. But these experiences help build a sort of endurance to fear that makes us more confident. ""You become more comfortable with the physical experience of fear, and so you're better able to work though it during tense situations,"" Kerr explains.",health,4,Intermediate,2,-2
2294,"For short-term sleep issues, camomile, valerian and tulsi are fantastic for helping you settle at the end of the day and relaxing your muscles and thoughts. They can be fundamental in helping break a pattern of insomnia, as well as helping you have a more restful night's sleep. Herbalism isn't just about plants; it's a whole approach to lifestyle. Unfortunately, a mild problem can sometimes tip over into chronic sleep difficulty, which is a serious health challenge. Chronic insomnia can only be successfully addressed through a multidimensional approach: you could take a tranquilliser which would knock you out, but that's not addressing the underlying problems. I would suggest disciplined nutrition; plus B vitamins and magnesium, which are good for your nervous system.",health,4,Upper-Intermediate,3,-1
2298,"New scientific research has found that viruses that infect people in the morning are the most dangerous - bad news if that's when you're at your most tired, coming off the back of a long shift The findings, published in PNAS, discovered that viruses were 10 times more successful at infecting the body if they started in the morning. So why does the time of day make such a big impact? Unlike bacteria, viruses rely on using the cells in the body, this means they are directly impacted by a person's body clock. Dr Rachel Edgar, study author, said: ""The results indicate that shift workers, who work some nights and rest some nights and so have a disrupted body clock, will be more susceptible to viral diseases.",health,4,Upper-Intermediate,3,-1
2300,"According to a new case study published in The New England Journal of Medicine, the bright light from your phone can sabotage your eyesight—at least for a little while. In one case, a 22-year-old woman was experiencing vision loss in her left eye—but only at night. After months of tests, doctors had no idea what was causing the transient blindness. The problem is that when you lie in bed looking at your phone, you're often only looking at it with one eye while the other is blocked by the pillow, explain the researchers. This causes ""photopigment bleaching"" in the eye that adapts to the bright screen light, while the other eye is busy adapting to the dark of your pillow. If you absolutely must stay logged on for those last moments of consciousness each day, make sure you're using both eyes.",health,4,Upper-Intermediate,3,-1
2303,"It's no secret eating rhubarb can help decrease your risk of cancer - the popular vegetable used to make pies is high in antioxidants known for their cancer-fighting properties. But it turns out rhubarb's been hiding a powerful secret - scientists have discovered that parietin, an orange-coloured compound found in plants like rhubarb and lichen, quickly breaks down leukaemia cells, as well as tumours found in the lungs, head and neck. In the tests, run by scientists at Atlanta's Emory University, it took just 48 hours for parietin to eliminate half of the leukaemia cells in a culture, while leaving the healthy blood cells untouched. It is now hoped that their findings will lead to cancer-fighting drugs in the very near future to use alongside traditional treatments like chemotherapy.",health,4,Upper-Intermediate,3,-1
2305,"If you're anything like us, then the sweet aroma of coffee is often the only thing that can get you out of bed and functioning like a normal human being in the morning. We get it. But there's no need to feel guilty about your morning fix - turns out this little bean has got some big benefits! Researchers from the University of South Florida and the University of Miami found that adults who drink an average of three cups of coffee a day were less likely to develop Alzheimer's. Dr. Chuanhai Cao, a neuroscientist at the USF and co-author of the study, said, ""We are not saying that moderate coffee consumption will completely protect people from Alzheimer's disease. However, we firmly believe that moderate coffee consumption can appreciably reduce your risk of Alzheimer's or delay its onset.""",health,4,Intermediate,2,-2
2308,"Beth Murphy, Head of Information from mental health charity Mind, says: 'It's normal to feel a little low at this time of year. The weather is miserable, days are shorter and going back to work after a break is always going to be tough.' Unfortunately there is no clear-cut test for depression, but the two main signs to watch out for according to Murphy are withdrawing from life and hopelessness. 'Firstly, not being interested in things that you're normally interested in, for example not taking part in social activities and hobbies or even not being able to go to work - withdrawing from your life a little bit.' 'The second thing is hopelessness. If you're feeling very low and hopeless and saying things like, 'I can't see the point anymore,' then that's another sign to watch out for.'",health,4,Elementary/Pre-Intermediate,1,-3
2309,"Social media anxiety is the dark-side of the Internet. Not only does social media attract more anxious users, but the University of Chicago found that it's also ""more addictive"" than cigarettes, and harder to abstain from than a cocktail might be. However, its not going to give you emphysema or liver disease, so perhaps folks are less likely to forgo that fix. A study by the University of Missouri-Columbia found that it only rakes women 1-3 minutes of looking at images of waif-thin bodies to feel dissatisfied with their own. If you find yourself logging on to check your social accounts first thing in the morning and last thing at night, becoming dependent on getting more 'likes' or notice negative feelings after a social media binge, it may be time to put some bans on your habits.",health,4,Upper-Intermediate,3,-1
2310,"Governments across the European Union are warning about the dangers of antibiotic prescriptions. They say that doctors are being ""too generous"" and are facing too much pressure from people who ask for them.",health,4,Intermediate,2,-2
2311,"The story of Charlotte Hays is a typical one. ""I'm a busy working mother,"" Hays explained. ""I know that antibiotics don't really work for coughs and colds, but that doesn't stop me from going to my local GP and asking for antibiotic treatments for minor infections,"" she added.",health,4,Upper-Intermediate,3,-1
2312,"""I know about antibiotic resistance, but it's a bit like climate change: it's somebody else's problem"". Many GPs say that they often feel pressured into giving people antibiotics. ""Often people want them so that they can enjoy their wedding or holiday and get better soon,"" one GP explained.",health,4,Intermediate,2,-2
2316,"On average, a human being sighs every five minutes — sometimes from tiredness, sometimes from relief. However, experts at the University of California have now discovered that sighing has another, far more important function: it keeps us alive.",health,4,Upper-Intermediate,3,-1
2317,"Playing a key role in this are the pulmonary alveoli: up to 300 million of them are responsible for the gas exchange of oxygen for carbon dioxide. The problem is that, after a certain amount of time, they collapse in on each other and block the transfer.",health,4,Upper-Intermediate,3,-1
2318,"The only way to prevent death by suffocation is to sigh deeply, which pumps double the amount of air into the lungs as a normal breath. Consequently, the pulmonary alveoli expand again and can continue with their work.",health,4,Upper-Intermediate,3,-1
2319,New research shows that teenagers are damaging their health by not getting enough sleep. And a third of 12- to 16-year-olds slept for between four to seven hours a night. Experts recommend eight hours.,health,4,Intermediate,2,-2
2320,"One of the main causes for the rise of so-called ""junk sleep"" is gadgets in bedrooms such as computers and TVs. Almost 25% of the teens surveyed admitted they fell asleep watching TV, listening to music or with other equipment still running.",health,4,Intermediate,2,-2
2321,"More than 60% of the teens had a phone, games console and TV in their bedroom. Dr Chris Idzikowski of the Edinburgh Sleep Centre said, ""This is an incredibly worrying trend. Youngsters need to be taught a healthy lifestyle includes healthy sleep as well as healthy food.",health,4,Intermediate,2,-2
2322,"Ernest Brown is a unique doctor. Unlike most doctors, he does not work in a clinic or hospital. He works out of a black Toyota truck. Patients do not come to him. He comes to their houses. In 2008, Dr. Brown received his first phone call asking him to make a house call.",health,4,Intermediate,2,-2
2323,"Almost eight years later, this is the only method Dr. Brown uses. Dr. Brown refuses to work with any health insurance organization. He only requires patients to pay him when their health improves. He makes money from what he calls ""concierge services.",health,4,Elementary/Pre-Intermediate,1,-3
2324,"""Concierges from upscale hotels would contact him when hotel guests are feeling sick. Dr. Brown collects fees from these wealthy patients so he can provide free treatment to people who cannot afford it.",health,4,Elementary/Pre-Intermediate,1,-3
2325,"These days there are pills for just about everything. If you can't sleep, take a pill. If you're unhappy, take a pill. What about if you're overweight and you don't have time to exercise? A new fitness pill may soon be available.",health,4,Elementary/Pre-Intermediate,1,-3
2327,"Researchers found that mice who took these pills could run long distances without previous training. There is evidence that humans will also be able to build muscles without exercising. Besides, the research suggests that those who exercise and take the fitness pill will be even stronger.",health,4,Intermediate,2,-2
2328,"Nobody likes doing the dishes, but it turns out that it might pay off in an unexpected way. According to a new study, washing dishes by hand instead of using a dishwasher might prevent the development of allergies.",health,4,Intermediate,2,-2
2329,"Researchers in Sweden surveyed the parents of 1,029 children ages 7 and 8. They discovered that children whose families hand-washed the dishes instead of using a machine were less likely to have allergies.",health,4,Intermediate,2,-2
2330,"Being exposed to germs, is good training for the immune system, says the lead author of the study, Dr. Bill Hesselmar of Queen Silvia Hospital in Sweden. ""You stimulate the immune system in various ways and it becomes tolerant.""",health,4,Upper-Intermediate,3,-1
2331,"Experts agree that the desire to control is almost always fuelled by anxiety. 'Fear of being out of control is a common – and normal – feeling when you become a parent,' explains Dr Paul Blenkiron from the Royal College of Psychiatrists. 'You're trying to establish structure and order in your life to handle the chaos of bringing up children. Unfortunately, people confuse being a good parent with having a rigid routine, but ironically, the opposite is true.' Anxiety and parenting seem to go hand-in-hand, and my own need for control is certainly borne out of fear – a fear that if I don't, everything will fall apart. But the danger is that by not allowing children the freedom to learn from their mistakes, they won't become resilient, confident human beings.",family,4,Intermediate,2,-2
2332,"If you really didn't get on with your siblings, there's only one way to change the pattern in adulthood, which is determination and the will to work it out. 'I remember one brother and sister who came to couple therapy because they felt it was so important to restore their relationship,' says psychologist and therapist Martin Lloyd-Elliott. Watching my own children, I can see their bond is complex and intense, full of extreme displays of frustration, resentment but also intimacy and love. I hope they can sustain that closeness in adulthood without the rivalry that seems so second nature to them now. You may compete with your siblings all your life, but you are also deeply bonded to them. We need to accept that this is the most layered of our relationships and fight to keep it alive.",family,4,Upper-Intermediate,3,-1
2334,"Gaining knowledge and skills brings freshness to life, satisfies basic psychological needs and creates healthy challenges. We take the fact that our kids are learning for granted, because they spend most of their time in school. Yet, unless they're interested and invested in what they're learning, the psychological benefits are unlikely to follow. What have they enjoyed learning recently? It could be a skill, such as playing an instrument, a new book, something interesting from a TV programme or insights gained from a discussion. Try learning something new or introduce them to one of your interests. Set a challenge you would enjoy achieving together. Learning new things together will bring you closer, while communicating that it can be done any time, at any age, and not always in school.",family,4,Intermediate,2,-2
2339,"Do you see your child as a miniature version of you, or as a one-of-a-kind individual? No matter how many of your qualities they've inherited, they are not destined to repeat your mistakes. One of the best gifts you can give your child is the independence to make their own decisions. 'Many of us were managers before we were parents, so it can help to think of it as delegation,' says Gardner. 'When you delegate something, you don't expect the other person to do it precisely as you would.' A child's picture of success is different from yours, so be careful not to impose your values on them. 'If they make an Airfix model and all the parts are attached in the wrong order, you may see mistakes but they see something they're proud of,' says Gardner.",family,4,Upper-Intermediate,3,-1
2341,"Boys are not just different from girls, but also in many ways more vulnerable. Boys are born six weeks behind girls developmentally, a gap that widens throughout childhood right up to puberty, by which time they are two years behind. In infancy, boys cry more, take longer to settle, are slower to learn to walk, talk and potty train. They have more difficulty adapting to school. Reading, writing, sitting still all come harder to small boys. Socially, too, they lag behind girls. Behavioural problems and mental illnesses are more common at all ages in boys than girls. In adolescence, boys do less well at school, leave school earlier, and are more likely than girls to die, in road accidents, from substance abuse, in fights and by suicide. The vast majority of young offenders are boys.",family,4,Upper-Intermediate,3,-1
2342,"'A mother teaches a boy a great deal about life and love,' says Biddulph. 'She is his ""first love"", and needs to be tender, respectful and playful, without dominating his world.' Mothers invariably take the lead in this social learning. 'It never occurs to my husband to ask our sons how they're feeling,' says Helena, 41. 'I always encouraged my boys to talk. But you can't just sit them down and say ""talk to me"" like you might with a girl. You have to come at it sideways.' Perhaps the hardest task of all for mothers is knowing how and when to let their sons go. As boys mature, mothers have to let them push us away at times. As they get older, boys need to feel they're in charge of their lives. That means letting them make mistakes and letting them set their own boundaries.",family,4,Intermediate,2,-2
2343,"Play to a child is what work is to an adult. It is how children learn, grow, have fun and overcome challenges. It is the way by which they make sense of the world and learn how to be within it. Thankfully, we have moved away from the era of regarding children's play as a mere way to pass the time. It is now known that play is essential to a child's development and wellbeing. Offering your child a mix of play opportunities is the ideal. Children need to imagine and they need to act out (as language is still not their main mode of expression) and play gives them a safe structure within which to do this and in a way which they can control (in contrast to the rest of a child's life which is heavily controlled by adults around them).",family,4,Upper-Intermediate,3,-1
2344,"Sadly, children spend half as much time outside as they did only 20 years ago. While in nature, allow your children to touch anything they want (within reason), including dirt, mud, trees, plants, insects, etc.
Bring a bucket, some water, and a shovel the next time you're at a park or on a hike—it takes only minutes before most of them start making mud pies or decide to give themselves (and you!) a mud facial. If the dirt gets in their mouths, don't freak out; they'll soon realize that dirt doesn't taste all that good and likely won't develop a habit for it. Most kids have this innate desire to get dirty, but in their modern lives this needs to be nurtured. Do your child a favor and encourage her to play with dirt!",family,4,Intermediate,2,-2
2346,"Summertime is prime time for family visits. But much as we love our families, those visits can seem like the last thing a kid would want to do with their summer—and they can cause plenty of friction. Making the most of a family visit isn't just about trying to make everything goes smoothly, says Marshall Duke, professor of psychology at Emory. His team's studies of kids' connections with extended family uncovered an important principle: ""the more kids know about their families, the stronger they are."" From the elementary age on, Duke says, the most important thing to do is simply make space for kids to hear family stories,"" says Duke. So instead of packing family vacations with back to back activities, make sure there's some space to sit around and let the stories flow.""",family,4,Intermediate,2,-2
2347,"Respecting our children's reality means letting them feel, think, and experience things in a different way than we do. It sounds easy—until you discover that it's different from your own. That's when many parents turn to threats, force, and ordering kids around. One of the best ways to build a bridge between your reality and the child's is through empathy. When we practice empathy with our kids, we show respect for their feelings and their unique experience of the world. Practicing empathy shows that we are really listening, and that we understand their point of view. Not respecting our children's reality is something we are generally unaware of doing. We really have to pay attention to notice the ways in which we unintentionally disregard or question their feelings and perspective.",family,4,Intermediate,2,-2
2349,"As early as possible, says Stephen Leatherman, director of the Laboratory for Coastal Research at Florida International University, elementary age kids ""should learn what to do in the water, how to swim and how to float."" And as kids are getting comfortable in the water, parents can encourage them to think about safety at the beach. One place to start: what do kids themselves feel cautious about? Parents may be surprised to learn kids are feeling leery of sea creatures, or bothered by the sun, and take the opportunity to talk more about sharing the water with wildlife, or the importance of sunscreen—as well as getting across the absolute basics of beach safety: young kids shouldn't go into deep water, and should always stay near their parents or a lifeguard.",family,4,Intermediate,2,-2
2350,"Middle school kids are at a good age to starting thinking about what the sky can tell us about the earth. Parents can start conversations with them about the fact that ""the laws of science are the same everywhere,"" and then help kids get curious about making comparisons between earth and space. The surface of the earth is very new, and because of our tectonics and weather, it gets worked over all the time. But the moon preserves the history of the solar system, how the solar system was formed, and how the earth was formed. Middle school is also a good time to start using the numerous smartphone apps that help ""find your way around the sky"". And those apps can also provide a great opportunity to start conversations about what you're seeing.",family,4,Upper-Intermediate,3,-1
2352,"One thing Lea and Robert definitely agree on is being devoted parents to their only child, Nicole. ""We're very hands on,"" says Lea. ""Most of the time it's one of us that drops her off at school. But we're not helicopter parents. It's okay if she gets scraped and bruised, that's part of life: overcoming obstacles, overcoming anxieties, overcoming all of this. I can't save her from everything. She has to figure a lot of stuff out for herself. I think that I married an American might have some influence on how we're raising her because Robert was brought up to take care of himself, to be independent."" Lea believes there isn't just one correct way to raise a child. ""When it comes to raising our daughter, we try to see what works for her, what is best for her.""",family,4,Intermediate,2,-2
2353,"Play is most enjoyable and most informative for children if they lead it, which is why child-led play is popular. Parents can encourage play by following their child's lead, stepping in and out when needed, and going with their child's flow of play. Children structure their play very differently to how adults would, so it's important not to put your own agenda onto the play. I would argue there is no such thing as unhealthy play. If during active physical play children hit each other and become upset, then that kind of play can be discouraged, but otherwise the rest of the play time can be seen as healthy. Even moments of disagreement can be healthy as they are valuable opportunities for children to learn about themselves and others through developing skills of negotiation.",family,4,Intermediate,2,-2
2354,"Children play differently with others their age versus others of a different age. Research with siblings has shown that a child's play is more sophisticated and complex if they are playing with older siblings. So, it's about getting the right balance between children playing with older children so that they can learn new skills and be pushed out of their comfort zone a bit, and children not feeling so anxious about being left behind/unable to do something compared to their playmate, ending up with the child closing up and stopping the play. It's also important to provide toys which allow for individual play, as this provides children with the opportunity to build their confidence before involving new friends.",family,4,Intermediate,2,-2
2355,"Every infant is born with the ability to mimic the sounds of any language. But by the time a baby is about 10 months old, he begins to narrow down the range of sounds to those that he hears around him. So if you want your child to learn a second language, it's best to introduce it in the first year of life. If you are a bilingual family (or have a bilingual caregiver), have one parent (and/or caregiver) speak the second language to the baby all the time so he has a chance to become fully ""immersed"" in it. If you haven't begun the second language in the first year, it's best to wait until your child is about 2-1/2 - or until after he has undergone a ""vocabulary explosion"" in his first language, which generally begins at 18 to 20 months.",family,4,Upper-Intermediate,3,-1
2356,"Encouraging discipline doesn't mean stifling a child's free will. Children need to be able to have opinions and to express their individuality. I tell parents and teachers we can encourage this by giving them simple choices from a very early age. 'This drink or that?' 'These shorts or those?' It's a limited freedom that lets them explore their free will. Later, you will attach consequences to these choices – if you make the wrong choice, then there is a price to be paid. If you choose to throw your food on the floor you don't get your pudding. The choice is still theirs, but the consequence informs their behaviour. After all, this is what they will encounter out in the real world. Rules, responsibility and consequences.",family,4,Intermediate,2,-2
2361,"Experts agree that the desire to control is almost always fuelled by anxiety. 'Fear of being out of control is a common — and normal — feeling when you become a parent,' explains Dr Paul Blenkiron from the Royal College of Psychiatrists.",family,4,Intermediate,2,-2
2362,"Anxiety and parenting seem to go hand-in-hand, and my own need for control is certainly borne out of fear. But the danger is that by not allowing children the freedom to learn from their mistakes, they won't become resilient, confident human beings.",family,4,Intermediate,2,-2
2364,"The recognition we longed to see in our parents' eyes, we start to look for elsewhere — friends, bosses, lovers. But these are nothing compared to the expectations we have of our brothers and sisters.",family,4,Intermediate,2,-2
2365,"We take the fact that our kids are learning for granted, because they spend most of their time in school. Yet, unless they're interested and invested in what they're learning, the psychological benefits are unlikely to follow.",family,4,Intermediate,2,-2
2366,"Try learning something new or introduce them to one of your interests. Set a challenge you would enjoy achieving together. Learning new things together will bring you closer, while communicating that it can be done any time, at any age, and not always in school.",family,4,Intermediate,2,-2
2367,"A study launched in the 1970s by Ã–rebro University in Sweden in which couples agreed to share the burden at work and home by both working part-time and spending equal time at home, taking on half of the household tasks and childcare each, found surprising results.",family,4,Intermediate,2,-2
2369,"Sleep disruption strongly influences daytime functioning including the capacity to deal with the unexpected, changing situations and distractions, as well as the ability to evaluate risks, the research says.",family,4,Upper-Intermediate,3,-1
2372,"In adolescence, boys do less well at school, leave school earlier, and are more likely than girls to die, in road accidents, from substance abuse, in fights and by suicide. The vast majority of young offenders are boys.",family,4,Upper-Intermediate,3,-1
2373,"Play to a child is what work is to an adult. Thankfully, we have moved away from the era of regarding children's play as a mere way to pass the time. It is now known that play is essential to a child's development and wellbeing.",family,4,Upper-Intermediate,3,-1
2374,"When we practice empathy with our kids, we show respect for their feelings and their unique experience of the world. Practicing empathy shows that we are really listening, and that we understand their point of view.",family,4,Intermediate,2,-2
2375,Not respecting our children's reality is something we are generally unaware of doing. We really have to pay attention to notice the ways in which we unintentionally disregard or question their feelings and perspective.,family,4,Upper-Intermediate,3,-1
2376,"Middle school kids are at a good age to starting thinking about what the sky can tell us about the earth. Parents can start conversations with them about the fact that ""the laws of science are the same everywhere"".",family,4,Elementary/Pre-Intermediate,1,-3
2377,"Middle school is also a good time to start using the numerous smartphone apps that help ""find your way around the sky"". And those apps can also provide a great opportunity to start conversations about what you're seeing.",family,4,Intermediate,2,-2
2378,"Play is most enjoyable for children if they lead it, which is why child-led play is popular. Parents can encourage play by following their child's lead, stepping in and out when needed, and going with their child's flow of play.",family,4,Intermediate,2,-2
2379,"Every infant is born with the ability to mimic the sounds of any language. But by the time a baby is about 10 months old, he begins to narrow down the range of sounds to those that he hears around him.",family,4,Upper-Intermediate,3,-1
2384,"During the Second World War, communications weren't what they are today. On many occasions, soldiers had to use homing pigeons to pass on messages. One of the most famous pigeons was Paddy. He was one of the first pigeons to return to base out of hundreds launched. He was bringing news of the successful landings in Normandy. He crossed the English Channel in just 4 hours and 5 minutes (a record). Another famous pigeon was G.I. Joe. He worked for the United States Army Pigeon service. He saved the lives of the inhabitants and allied soldiers of the village of Calvi Veccia, Italy. The village had been captured by allied soldiers. But the air force didn't know this and was about to bomb it. G.I. Joe was given a message to take, and it arrived just in time to avoid the bombing.",history,4,Upper-Intermediate,3,-1
2389,"In 14th-century Italy, the city-states of Modena and Bologna were in a constant state of tension. In this atmosphere of hostility, a group of Modenese soldiers slipped into the centre of Bologna and stole a wooden bucket filled with money and jewels. The Bolognese demanded the return of the bucket. The Modenese refused, so the Bolognse declared war on Modena. Bologna put together an army of 32,000 men and marched against Modena in November 1325. Over 7,000 Modenese met them in Bolognese territory. Despite being seriously outnumbered, the Modenese won the Battle of Zappolino (the only battle of the war) and the Bolognese fled to their city. About 2,000 men were killed on both sides. The bucket remains in Modena to this day.",history,4,Upper-Intermediate,3,-1
2394,"Henry's reign was a colourful period in British history. He was famous for having six wives, and for beheading two of them. He had one great ambition in his life: to produce a son to succeed him to the throne. But this was easier said than done. Finally, one of his wives, (Jane Seymour), gave birth to a son, Edward (the future King Edward VI), although he died at a very young age. Henry was known for his cruelty and ruled with an iron-fist. But Henry also made some of the most radical decisions of any English monarch. Most importantly, he broke away from the Roman Catholic Church to form the Church of England (the Anglican Church). This led to the transformation of England from a Catholic country to a mainly Protestant society.",history,4,Intermediate,2,-2
2395,"During the winter of 1855, much of England was covered in snow. On the night of 8th February, strange footprints appeared around East and South Devon (an area in the south of England). The unusual prints were about 6 cm deep, and there was a distance of about 20 cm between them. Curiously, they continued on a more or less straight path for over 150 km, passing over any obstacle: rooftops, walls, hills, frozen rivers... On top of that, during that same period, several witnesses in the area claimed that they'd seen a ""diabolical figure"". Recently, in March 2009, similar traces appeared in the same area. There have been several explanations. Some claim it may have been a rat or mouse, others say it could have been an escaped kangaroo, but many are convinced it was the work of the devil.",history,4,Upper-Intermediate,3,-1
